"HolderAddress","Balance","PendingBalanceUpdate"
"0x46a7060b598cb0f93efd529964cd54fff1cf7ebc","1663.35508137712","No"
"0xc713cca0bd6683d855a85be7f2db15eaf585fbfe","2217.80677516949","No"
"0x8e3d9e1d5e64e832fda7eecc58bb9573c6f3aff0","4417.94206595443","No"
"0x12a4f008286b8f5a5dbcf28f5f317483939a6ed6","137864.238207774","No"
"0xda72143ef65e15f3f54a2e8988593cf80bb62948","3881.16185654661","No"
"0x21a0729eaa66a9d9bef018a7df795a0bf7dd47b1","36293.3988062603","No"
"0x9b20d363b05bb2ccc2985275ecbf87d16959e4c5","13362.2858203962","No"
"0x0a2619137b86d29ccaccfa3415ac948710bc196e","5544.51693792373","No"
"0x278b044ca87494f903b93f82b1df0e7220945e68","6379.3590116546","No"
"0x02766e3d25bda6badcd34d7bcea5bf054990444a","5.61919E-13","No"
"0xb610c8924c5878c992a5e469fd9ea4b398e47c1b","3271.264993375","No"
"0x9640ed4ca80ceea3b3e7dd4f92f26e8d69a90f68","17742.4542013559","No"
"0xba55bece70cf84b57bf82e089bdd355635af4438","1108.90338758475","No"
"0x6d0bd6168119ef5c90d1021423bd78cb804e81ec","13861.2923448093","No"
"0x0abd8d457b233673b2abc5f4825495610e6edc5c","4990.06524413135","No"
"0xb7626831ee9ad5dca43a883674bc9f719c76b697","8316.77540688559","No"
"0x2120538f6c3bb1d7a47091dab74495182b8c71a8","607.118683847603","No"
"0x070ede5da23c01ae9a37ca0e18b837d371397b37","1104.48551648861","No"
"0xd4c497a670b0b134e96957f987c79d0dd3d0abbc","14692.9698854979","No"
"0x9951db472f3a4d44ab9486a308b05eec3f503382","15.945136385147","No"
"0x7305fc8a5c43b4df4dc8531438f66ce28b4427aa","16633.5508137712","No"
"0x27f62d409d8a4fc50a7baa3b1808d7ecc5baa3fc","5868.55796903044","No"
"0x401393952f513ea443801158aa037d270901a885","32158.1982399576","No"
"0x7c5454f975271e0c747de7d8e24a73e532b5a620","5544.51693792373","No"
"0x860bb93c07431078f2d561f9e945f3dc05dab940","4738.24326821078","No"
"0xc4c6dca75ef7478b358fd580b0fed6002e88756f","6728.28243460835","No"
"0xc5eea990130968e84f11d8cab96ed46e380bff40","42588.2117139332","No"
"0x353b9329633463cf4387b2480387b1a0033bb496","3770.27151778813","No"
"0x26c9a6c65d9ff6cd9461e3c0d6213711b8ad4790","5544.51693792373","No"
"0x2dee56baf1dbdeb97bd578b85ca78a203c18bdc4","1193.99836029605","No"
"0xb25027aa5b690681603013f04462f0b837348659","1663.35508137712","No"
"0xdcb8723834494268dedff2403939168676cce56e","3535.77166297042","No"
"0xb412d931d0e9900a5800a4f2a48fdd1e019a0583","6557.8525365338","No"
"0x2615e533407a87ea77e8597e43e136a4dc06a7e7","554.451693792373","No"
"0x3a944855002d736b67e31f381f938753f1a02b7b","29940.3914647881","No"
"0xc771d9438e31b42522ce343773188869bba9d38d","1663.35508137712","No"
"0x4e1dff4aec44f95e0bc4874e03c96e9eaea9b697","5544.51693792373","No"
"0xf900a21888e7e48d330d76cf2bd983d8abc830ca","6098.9686317161","No"
"0x2c84d4e35575dd394976130da057f479aec89b9b","22178.0677516949","No"
"0xdae1f7da32787d8ef30818d838e5521b9e3fda25","22178.0677516949","No"
"0x349b4a1eda8361ff7b93c1cdb467dc00067438ca","8.144896E-11","No"
"0x69cb3709a75d39389be967710ca354e40cd5de84","27722.5846896186","No"
"0x57980549d123ca2249d7bc74c24b2cc46f5c85f2","7604.50447208182","No"
"0x151a2288673103b26cd30a4c25f88c8a46964454","925.823438294504","No"
"0x28dfdb0563b3fba6f63113974d70118a1a43206f","11089.0338758475","No"
"0x364acc04c10ec3c876bc836ab34f773bae12403e","1756.29781880753","No"
"0x616F1Bbd70b5413e68e44A61EA4b4a0d015B1C95","10960.5319334874","No"
"0x88ac8db2db5e7c847461555b4d3da365fb512401","1571.19572874486","No"
"0x22561c5931143536309c17e832587b625c390b9a","277225.846896186","No"
"0xd5b26b2da2896ba8140e1a4968d4b243d060e141","5727.14822490335","No"
"0xd916a11363217de54cd568cb1744630a16f1f543","1735.43380157013","No"
"0x13ba85477e3f81f8f32af92b8cb6e45a6d39de5c","1300.05260504576","No"
"0x358b7bc621203be2afd4a1ca546c95356a12d366","1386.12923448093","No"
"0x92bbecabe8bc42c4dfd869f14072166e03bc9a1e","76135.2680414167","No"
"0x0ae3e4fd5513a710c6fef26c754815cbd36d913d","11749.4680394423","No"
"0x970525df9c75690795041bbb21edcc97f1e80968","10476.7418498975","No"
"0xce809c1adcf1c82370f2d9b397cf721e90e084f4","5544.51693792373","No"
"0x8bb8d8c0d8b86fa8bb223f79f190037b09e24464","942.567879447033","No"
"0xc750196f7d529a7d62071441dfc44e3ea955eb4d","1108.90338758475","No"
"0x79cffbdc659156a362916446d223511a653afc02","110890.338758475","No"
"0xd3c0431324cc897682d7898417311618876f6d65","11089.0338758475","No"
"0xf8b6a96ef9c6f3041629adeac1ee03ec69d58fbb","5.91894E-13","No"
"0x5a37b69ca2b3b140dc29fc65b433990f30471f50","4999.99967872002","No"
"0xa7b0cab16ddf2a74fffb297e39b222224c410511","537.818142978601","No"
"0x72d7cd228e8fbb946cc2b0b9f2e949e9794b42e4","5544.51693792373","No"
"0x468a7b4eff708afcc36ea105dc921ba74cc8f92b","5544.51693792373","No"
"0xe1abc585a258454095357442e2a709f980d4e6fa","174647.612217897","No"
"0x8d1a50d201b497548b82505384eed681d81a66df","33759.4852323993","No"
"0x6841616fc0f3516e9e0afa5509f8f23079f90923","2772.25846896186","No"
"0x6b6d28ac44674e11137e4c826a3dda53162198f1","2217.80677516949","No"
"0x7c954c80c2665204317804fe5879e7ff90b0df1d","277.225846896186","No"
"0x496f3312c908bccc285c7d79bc0f7fee2262310b","554.451693792373","No"
"0xc35dd2d6f91ea5d47d5e2ae26da66b40ac51fc99","705.260946593986","No"
"0x68d4d54e8361530feaefe510833c364655e81cfe","554.451693792373","No"
"0x11e55784679b3c232c089277bcf10e80f1cbadf0","17093.3298542781","No"
"0x6d2f93488061e2bcfd3fe864027b7142e7d9715e","2106.91643641102","No"
"0xe6184aebf0f3e7a418622caddc7bd829eec4d66c","491559.982970489","No"
"0xd184a46d409d0f2af210c4eade9080341b5378e9","1108.90338758475","No"
"0xb14611216a515ce9f312ba1f6124a49304ed4fe4","11089.0338758475","No"
"0x21c63d6b1479a1b6f49cb1fbb72a2e44e8fbfc18","5544.51693792373","No"
"0x1a8575bf9811267076b6ed32bc0c220b29f34651","2772.25846896186","No"
"0x55d62577c5b28c2421541a11cd20be61510c003e","16628.7197541838","No"
"0xf97e2417f8410cea7bce811932e445283ae5b58a","35344.6392389065","No"
"0x38c1d14bd45aa8d5a8e5de4f8ee7f392a00eacd3","51.037267324554","No"
"0x726f95a07404049961653a85a2020485c44eddf8","15726.9917004571","No"
"0x0e493ac01af1d41306a7d40d03cae9993595c412","16633.5508137712","No"
"0xc98ef33d019456b056bb5e865d894344c2cfae8a","11089.0338758475","No"
"0x5bf94b7c2c5514f25cb81c44f00ff43250a9daa4","7762.32371309322","No"
"0xc2e1639b6daa5016aca7c194634d981a6e2a7a4a","4374.62386402182","No"
"0x2e1b89dba5096d4b9bfe46b3465cf9f0011e6003","7153.21589012704","No"
"0x2cb0e3cd62aac233b6d893ede25f1869339ee160","54890.7176854449","No"
"0xb13665a09c9f944c4b65d9a0abe2694ddf9de806","1652.26604750127","No"
"0x5314d447ffae8363a92a33d9dc1a2055dfd7cead","11366.2597227436","No"
"0xd18f89eb550f43a6eb567741e851a34d0fbce96a","5544.51693792373","No"
"0xdef274642947ccf25ef720881ee8fae1ee672df4","11089.0338758475","No"
"0x27234b5f3024e9a692131950764ad67299c3983b","1656.72827473291","No"
"0x9679c97bc3e8227c23c84eaaf02553ccad142432","24950.3262206568","No"
"0x93ea685dcd54dbec899823935bf6c353c96d9538","1992.20902516033","No"
"0x126e856960f60af4ecd0f2bce4fbc31996895fc3","554.451693792373","No"
"0x2a13cc7e34f855fdcaefd8bb112fea5172ba8733","5378.18142978601","No"
"0xd621568e35814801a37aa76a6bea73ae0f983c68","1579.42218397083","No"
"0xbc67011365bdf67e8bade05e3364d0f0f3d25931","5430.91544127295","No"
"0xbae3dc73042fb746809e1ea655ffa032ad5da27d","2617.95511834195","No"
"0x91e4890e6ea1f60a743f819596bb66dc3c8e499e","1663.35508137712","No"
"0x01736828bff18ab826867b73b53bfc5f71689cc1","16633.5508137712","No"
"0xcddfd1c937b8d68b122020daed1506c318dd09d9","5533.47243760792","No"
"0x59ff2c0db7ec3d499378e7036477a8291d4e1d70","1108.90338758475","No"
"0xfb42b798c57cbf151d6d74f98dc94d10f62d4bf6","5544.51693792373","No"
"0x5ad9f6501b09cd28d9b4d339726c73e5bfa5a619","5544.51693792373","No"
"0xb312c4023c020e91901283b5aa57f91d3272dffd","4435.61909485592","No"
"0x9ce1c205fd7cb20ab61f6886f89248368597ef2f","37702.7151778813","No"
"0xdccebca535d49e1391f1ea38f46e28975503997f","1108.90338758475","No"
"0x05db2317adcb7532157f0c794a2ae39265000549","1532.06308264869","No"
"0x42d0222ec2467f0d921136628091baf54106c3da","70888.1491495571","No"
"0x26df395b2b2eb290248d003c8db56f6f10020b4d","16633.5508137712","No"
"0xb20b3551077aa3f4c72d3fd286fe97eacdce73dd","44356.1355033898","No"
"0xd30f483de1a01e26bfe1eba1333512842c48504f","8316.77540688559","No"
"0x1f9d4ac0851b4872ba106907156e4a35d187fcd4","4694.06344507658","No"
"0xd6bc4d66fa5ede97f3d85f52a556650e2c524b96","1330.68406510169","No"
"0x1e898214714748faa2779b5d0b20f908b5ac2ef8","5544.51693792373","No"
"0x1d2bf8604de671aa7c362c9c49783284cadc3ff5","5544.51693792373","No"
"0xdf204f86f400d4f88ab5b49119b07586e7a704f7","4851.45232068326","No"
"0x35d8d5357dc40d88cf8947669eee7c65844cfa3e","2553.86643386187","No"
"0x48d22e379ccd0e7a5c2e4549f6e8db1b2e293ae7","9425.67879447033","No"
"0x6a0aca3aaa33d5d3f91245c1f6dc218a7e70737f","5378.18142978601","No"
"0x0a7ee5ed486baf15daaec073855d03564a5d9dfa","5544.51693792373","No"
"0x802bad33fb1b9e014c7355916c0ba1f828cb3f2b","1552.46474261864","No"
"0xc7ead01c5f8c44ba918fae1942da8782f91797d5","7510.90074926303","No"
"0x3b86283430dc4ddb0acb87c87e70ba7ce8da7e7e","2520.43649304128","No"
"0x778a96f03175ed1712623d8d59c4dcc2a44692e6","60490.4758329908","No"
"0x84acee946118abacc23d7dcfa3b4dc5f6bd17a81","1512.26189582477","No"
"0x7001de888ee815f8be030ef60406fc8aa4c04475","13030.3629413184","No"
"0x5d2fb1dc017d3041aaa110b91e7b5ea41a5a8217","2520.43649304128","No"
"0xc62d5c61bbf2a267661bf0e17f5bdb2fda8ef6c7","7561.30947912385","No"
"0xe4e497fc091045614d30b4efc7966e8a58242238","1991.14482950262","No"
"0x8a073fb6206254c8d7333b01f293f202afc60e46","3528.6110902578","No"
"0x66906e13dcc4d6a31e10e595bf84725204752908","60542.9501458588","No"
"0xbe9d430c179b74efe1278977c736b103558fb78e","9577.65867355688","No"
"0x769680a51798ab05d9eb86b5969fa55636e6a60f","2838.67008122012","No"
"0x87d97dcfdd1ab5fa004a3570ccea1c49eb3e2090","4486.37695761349","No"
"0x8e9e3d9d8c194fa6a41aa74106793ee738e84554","8451.02502302059","No"
"0xf2231fbb21de165d077158175a845a28c5588f2c","15093.1098894221","No"
"0x66e0e36e1637258448be59129a6628384eda18c6","308.095959801264","No"
"0x33289243aa7cbd19acea60230b301d9455fe67fd","7875.94431246483","No"
"0xdba3c39426a4e20abf8ee35cb42b026eb7c8c2c8","12098.0951665982","No"
"0xbac302afb6b0a03eb9bac9655e47aab70dbb7a4d","12602.1824652064","No"
"0x980c25a4858b19c5046199d9cd66dbe104070e97","5040.87298608257","No"
"0x74d16eedd0095dec02b17f4b72c8a09f31ef26f7","7561.30947912385","No"
"0x9045d1b6522030a15375639f02e9f88a516a6725","4536.78568747431","No"
"0xad43743439fed74489a0214433b6c27a08169f0c","1044.60720427105","No"
"0x6e45f5da01e46dbb46bc6dd62591684a431f9621","15576.2975269951","No"
"0xaf0f60abc5162f24529edf561649810c1cf26f50","6688480.72499954","No"
"0x4be5ba0342c68dd1a20612c4ddce4affb4e03e6f","662.691309893164","No"
"0xde0416c7e8f6e69b64e8fd03847618a62d8a6dda","5057.29372208271","No"
"0x994f5c578cd3e7e0fce19520c90f5fef0220f832","10837.8769200775","No"
"0x7324065a27c6e3c3bb0b024bb77a4e858c04b87b","1260.21824652064","No"
"0xf08957c7b8cf311c95296e5348ee9a1e799cb437","31885.0226073126","No"
"0xa8edcf1d590aa5b07c31a0e2968d0cf116c3d045","856.948407634037","No"
"0x907382ba7829b80044465b9fdc8fc53fe0473e34","54119.7903079418","No"
"0xdfb34e4415a68654d51b14a2dfd1dbe02d69d3fb","20163.4919443303","No"
"0x9d97e269012c1c105f46d91b339eca75593eb188","13309.0504736877","No"
"0x40cbed02a9be3e40dc419c1b72ab2a0512d7aa47","7100.08255594087","No"
"0xb11ebbf0f6d33e61c575ac25ce93ded832428593","3024.52379164954","No"
"0x19a7102fa27ce37321d3f3b1e40980799ba8de8b","0.120571778043504","No"
"0x8ffea3eb01cbc96dd8ed8e01dbf15d414cf9c30c","2817.84799922016","No"
"0x4d5da73fc82f0b8a51ffd3b956b32eaa119e8ef3","6553.13488190734","No"
"0x3c276d3d44615eb161d21ac0c5221b245d4296d4","5040.87298608257","No"
"0xb24368e1acebcc93fc60bcb61a4bacc64b7cfd41","201.634919443303","No"
"0x7be4b8a8174c5ca3f66e69b81274b1116e85c57e","975.934121281651","No"
"0x97cd9177c913da8e4da7d2e6965860535a1b4cf3","6447.51054652362","No"
"0x45859373abeaac27894173cbc3475f10bdc46074","7060.97590691167","No"
"0xebc11b1746d8bb6c4e661a3027d1839a41f3af65","15811.9622709754","No"
"0x06c8089fc5312dd1c5efd9019bfab4e744c04550","2364.70376300925","No"
"0xa83d592e5518d59a86ca4e5c12731e320239b229","2520.43649304128","No"
"0x9026446ab941b66a08cb8557398e7f4d1aa0e5cc","7606.55373379298","No"
"0xa32fa41b29a2cce3a6db8724903b6b4973609150","10081.7459721651","No"
"0xd5f350806cb118e89c2722f98265956d8125fac1","4932.44380815193","No"
"0x883b3872be162213a21a9160f345021239df46bd","2419.61903331963","No"
"0x320c87d2478603ce41d281dc6bce53fc60862219","10283.3808916084","No"
"0xc2fc00498954bb7b7c4c55f8a3d7056cdbf83cc9","1209.80951665982","No"
"0x161fbd8c0679cfadffb5f22cdb6515c52669d7c9","14.01154150267","No"
"0x5eb3da3fe0f2c91b677e17c07a616dd5e7e97cd7","7561.30947912385","No"
"0xef3027ab8560c315016f0f34b4116ee6c4015299","800.99471748852","No"
"0xc605f1f0fb6e6e8b5decfa654e5f75fa03674f6f","17671.7682638177","No"
"0x97b1bca52388739c7fe4f75be12249d3e4122f77","1008.17459721651","No"
"0xcbfc7acadc6377c7a9e395899200445785c2aa07","8569.48407634037","No"
"0xa4d8beab188de098bcc73fe6f739cc46e047083f","1008.17459721651","No"
"0x00eb55592a0e259048d5b80f6163b4cafb444039","10076.4336689557","No"
"0x73273326e80802fa976e97d2430f343c0a12da04","2520.43649304128","No"
"0x875887d9b3fae1f4a1a868f180aae980c5897f46","756.130947912385","No"
"0x8722a25a2e2d64517cb1ae0bcfeadd6a529410f6","28074.3658405462","No"
"0x441dd45a72c843e2d58f241b42d3b3ff24217c30","2772.48014234541","No"
"0x787397e5c2b1a74c37a45ef4b326a7a6569bfd85","4987.9438197287","No"
"0x2d204143171ac0be31babeaea338178ff828af62","1008.17459721651","No"
"0x8171a80f477e0af060c6986b587195420121c96a","1260.21824652064","No"
"0x94a10283696566f8a243baaf0f2bea690ff6b895","20581.3557455332","No"
"0x5e8d57d8358d3341929d9aaac4f0d130ff0aefef","7057.2221805156","No"
"0x3e5f85f1cbff387158ea69fe69b9e7e8eb4ea24c","51717.1174998932","No"
"0x75d099ee33b15aada66a5e43a2379ec59dee50d2","5040.87298608257","No"
"0xb29d136de8aac579e9cd1463fa14be1c3efb5c7b","5040.87298608257","No"
"0x246dc51859a2dac5e1d8af5451653a0d528936aa","7510.90074926303","No"
"0xbd3e7c028ece09e168fb5ed620349cf07aa1ec82","5040.87298608257","No"
"0x2634139b5101aa25719fd6cabf7d0edd661cee60","10081.7459721651","No"
"0xa5684e80f780dcd2e56563cd9e955ace980c6db4","299353.008780817","No"
"0x0914b0296f0a03938863b5a5221b2dffc98196c9","2520.43649304128","No"
"0x3d87f9be9bd66d1d6c10edf03959f3e170ac4c27","1008.17459721651","No"
"0x7fab58ecb89266e74b92358d3386df2ff6fe36ed","1059.64135590839","No"
"0x554dfdbc9589fd208d6b698e0885ca5307a08123","2926.88661869481","No"
"0xa519ce1af30199e3a33792d47b25ac4ed694f8bc","5040.87298608257","No"
"0x38c177a074837d7d11165916246f72cef7f0f745","7057.2221805156","No"
"0x1e9edadcb211d24c49fb0c0b8299d660a0ce49f9","2722.07141248459","No"
"0xb6392b0ebf0300a5e50c2efa0de453e97d462bb7","649.087232413979","No"
"0xe9d9773fb9cdfbe2fc5730ec7f3904c4b940bfdd","630.109123260321","No"
"0x1f95a5b6dd823885e1d48bb2398fee61b7f5a6e0","2520.43649304128","No"
"0xa9d63d447a29ff01952b80116a6fae68c34a1937","51046.5631035272","No"
"0x98242d7e2fc4b4ae301e84ad85a9382733299813","504.087298608257","No"
"0xf0bece6af8d0081d6d047acc1287f2ab5695bac9","9940.36964839747","No"
"0xa23a385cde54c03d1c49d904ad8a85971f8ebd06","5040.87298608257","No"
"0x83edbaf60ad11bb5d05f90ece25e62b52a633500","1137.76371427917","No"
"0x17ac7957afaf6f711ac561ea3e8f01141249e7e1","2505.31387408304","No"
"0x07fd6f23b4fce0a5866a397d1ee6daef342052d2","3528.6110902578","No"
"0x66cd7450fa5d7052b7015652a530e96bc725432a","5206.82815285181","No"
"0x0925d12cfc39f8bf42569c1fa5ae82323e76ddd0","113865.595038054","No"
"0x6cdade7158745cbc211a3bd5445137ae9878bd6d","7057.2221805156","No"
"0x4b6db87a6350c814897b73f0b8fc964e0e718945","3780.65473956193","No"
"0xa5939efa24d8f58884538b89ff3d6e05a4d5597a","12198.9126263198","No"
"0xb1c09f80352d439c17486a13808ea5e3709dc96d","10216.4910275196","No"
"0xd54ce74fe90f0adfd16b56d4b62ba10723caf4d0","3528.6110902578","No"
"0x99303c23f2b5e9f0eff8e01527c7b6d16ad192c3","2328.88331957015","No"
"0x84c2a9d7312d5a1f6f8b699a89af0bc51e47be5d","4128.00197164843","No"
"0xfd91ffcd56ac10cf1d86652d7ef59ec02efa9d90","1764.3055451289","No"
"0x767ac1d9226f91f7acad1fad9243b333b2f315b5","2016.34919443303","No"
"0x664e085c44ac4e3083c60d6da8af2bf529f9fe85","4536.78568747431","No"
"0x71ed1ed34474469f09622377801da0a35363d2d7","4940.05552636092","No"
"0xf0f001b7a01302a8fdbd65453dc0f5c3eaecce09","5040.87298608257","No"
"0x8c156e36e329a9672760003bec93db12c26d6e27","10081.7459721651","No"
"0xd1c1600555547d59111bc5e61cf66fb71fba6cdb","7561.30947912385","No"
"0xba46b74a4a50ff1cc0739cd7f814358f0cc3b321","11855.7114934235","No"
"0x0d7156310e772352dc18edeaa173c34be23bf2d0","2458.27895174025","No"
"0x3af849000b1f1a418937009797668afd2ab1535c","1098.06662005432","No"
"0x31d4599168c85d1b14706da83c3517c3f1ed339b","12854.2261145106","No"
"0x2bd96b569dd11a6cbc5863764dd9e610a8c838ca","727.271930774157","No"
"0x2ca469424a5b47cba562d7ee2e4f35e6b6bc8f13","4692.07528481272","No"
"0x8599e6ea518487109f5cd70fc973443e85b2f5ed","7540.87476571894","No"
"0x5350c5fe61abc43cb05764d964732db65ed48dee","11044.8551648861","No"
"0x92d57068ff140c79124cb5e949f5fe19650d1778","4222.86775633145","No"
"0x32b2d573cc76118fe8bf5c453bb7767c3931d5e7","4265.52298619338","No"
"0xd0f495b34c378266f7d176e5e748d133d6b9243b","44787.9913550305","No"
"0xfd9066bacc1542a0af28a112663766df964beeef","4265.52298619338","No"
"0x691b25a075eb10676868ccfc0f9225a1d2c916db","1109.03597641028","No"
"0x847cac258b020d6418d429016fcccab71daf79fc","5547.00447105209","No"
"0x08b2b27340689f4701e89639b45910c0c1bb1e50","15654.4693593297","No"
"0xf4c4639017cfb95fc3969634856e2d4051afec38","661.156062859974","No"
"0x60a65c22498e94d04e2e6f38fb3c255e498505ab","16364.3396824257","No"
"0xf6ad7c87f43c215d0e2e5e8f2d0625e00f82a97b","426.552298619338","No"
"0x7edbbb7ed7551d78a843dad429d1d2f117c40d07","2132.76149309669","No"
"0x0dd1159c87e472e4a1e7ac1e8c183109860a53c7","4152.48662705925","No"
"0xe5fd242f21746eb2e5e6f84722096f8dc33a09ea","4052.24683688371","No"
"0xee37d601787118ccfc8d1a9695f3361076dbf9ef","8467.06312759386","No"
"0x0389b9ba9b6905a15420ae386a383c7515af7f0a","3720.53641147344","No"
"0xf9dcc092e1b0ccace554813266c190d57595ea35","1194.5829167285","No"
"0xc39170c0a6c3b848f59e0249b7d0966f2e98494d","17019.4367149116","No"
"0xa6399ab4604867af7b8cd9f27b8569d94201ed65","3028.5213201973","No"
"0x2c442ffbf1e53f17b59539b858bdfb8a1ee85720","6824.83677790941","No"
"0x159d6cb8cd42df8ca995040eff7def9c702d02fd","2132.76149309669","No"
"0x672129ae23be7990a8abd120cc5763654427178d","1066.38074654834","No"
"0x80659fd90753387b30c245e6cd77b030f5b3ad93","4265.52298619338","No"
"0xca31519234902305cf2ab5640cd71387dc638365","4265.52298619338","No"
"0xc2e432ba72be37c7a576cc86815c836f56ca855e","8706.64418284225","No"
"0xb95baac08864f9b8ae29e296fdb8b95a61947e87","6398.28447929007","No"
"0x62fc8d62da0f5dda30eb6594c5c3a7c96c150a44","12796.5689585801","No"
"0xc5d54da493f8d79b0563a85c42d2cc4881069083","22969.6599600592","No"
"0xbb09a6c227955e0b6bb223afd261602b5494e8c5","7689.22509106915","No"
"0xf4d8e2049b5f0da6e9997c8e46fe66d7eac43f96","14502.7781530575","No"
"0x7ab6aada39f45674265688b99063ff0a0ef7a925","426.552298619338","No"
"0xce8ba46fffbae23a0f2042c32e721e0d71c3e0b2","26702.1746095603","No"
"0xd4f694e4a351152c15cb483ab9608266387ca3a2","8445.73551266289","No"
"0x87beadaa71aadc186b1c2209d6aa906e0c928628","2772.5899410257","No"
"0xd4e76ab11ab96208249a4a384870d9557fd6b26f","386.54358690105","No"
"0x8081b4b31e435438bfd7e7df19ecb8a68a0551e9","10663.8074654834","No"
"0xb008a9117ea0d408ac5ab184617ca55f269a793d","7123.42338694294","No"
"0x5b6976f31bc17924260e5e4bb991584fa77f8668","2098.52248132835","No"
"0x2ceae9d1e6ee8efe091c89d26bcd57c1cd007c21","1657.15568013613","No"
"0xc1ef8d407002a25604010c8bdf4c703586086045","3412.4183889547","No"
"0x72c7720c46815a3dbfaeb18e60b8213b1878bd05","2303.38241254442","No"
"0x4788da1394e41e65d7f504e3e82bf3cb71c0e5e2","1066.38074654834","No"
"0xa5caa45d1cae5ac42de7a6f5642734844cff5eb7","8104.49367376742","No"
"0x5dda76a19a53e7f849713705189ad2c6891fa3fa","5161.45782770211","No"
"0xdb78a81e0da64bd5be5705caf182dcbfdff4f654","853.104597238676","No"
"0xccf8db3e811672f93bf7614badbda3a277877ecf","0.00131617377935293","No"
"0x41afeb3f465884a8438152ffc677021ab74cf82c","987.606249589193","No"
"0xa88d717e112e41bfa7831ac2660280a0f680a7f0","4265.52298619338","No"
"0xaac968489dabac3e6bdf95ee95711592f24bc930","2559.31379171603","No"
"0xeef3e80bb298feedb84aadf86fb3362d17f3c431","111022.358228399","No"
"0x8cdf95d43e6403aba35033b8201f19f00a018def","2559.31379171603","No"
"0xd46eb1fef7654e3e3d45dcdd0e4d019dec9ea897","1593.68043257858","No"
"0xd3c6e5dac8c5f508e5ec6ab5b537af16e7730b8d","18552.5842933043","No"
"0x9f328e51e49a74be39801f03844afa0ae3250663","3363.97910992349","No"
"0x986402a386bd83a40d6be22230055a3d557988dc","742.200999597648","No"
"0x0073b1f6f601e0299a94396579549244c62ed4b4","3589.57792858797","No"
"0x9b4b34c3a566016ec5a4d3ce4ee7b454dbe6184b","1450.27781530575","No"
"0x95b00ff2e7de37707301377dc8ffcc83872300b0","938.415056962543","No"
"0x6901c462e5fa56858041230d828e47022082d8f5","10952.8901704726","No"
"0xb94c17dbf7bb9713e873297b6a2cfe992a5f5eba","6961.33351346759","No"
"0x10af42afa310067f92440aa610d7e6c3143869da","1279.65689585801","No"
"0xa30f29aadeb116e9f9a66569daf12b788310edb9","8531.04597238676","No"
"0x37a788fc9767932fe8008e3e48b0da4b78f0dc2f","4265.52298619338","No"
"0x52101e5ed60e4fb199042b6b149e584d73f9006e","5331.90373274172","No"
"0x764ff4f0a758fc5870846bb1f83bd292a634f706","211.463302040537","No"
"0xaadc400d9a0c97e6423bbddedc62f2f2437ffc6a","12796.5689585801","No"
"0xb1e990530ec93ca76c374f18b1fbdd71281fba87","0.000836602637295546","No"
"0xe9ec83b2620e3a0971b3e7b45d9dcd77b80fbf80","598.169507739912","No"
"0x2dc9c6deb6bcbcfc887f38b11b54c7ae2aa54797","919.434887296568","No"
"0xcb8b573ada10e2e56a0f1452d7aa7fdf76f97e62","4265.52298619338","No"
"0x1e78e64ad8a9cd49642a4ec6646b61c327ca8816","893.537489624803","No"
"0x3ee7967195dabb26f9e68768560aeb870537f50d","4970.18482419873","No"
"0x5231d88c4017d54cd8d4ee7ca84c40d2bb249cf1","2086.89729323015","No"
"0xf784121247fd4d35d8e54bc781cfee00e53f58d9","1519.63103884873","No"
"0x104d5f55b0f5849f5850f2752189318b39f2e275","9729.6579315071","No"
"0xb8fe45de25d446e1e0b8ad13f48ca7910ba3f03a","37322.3317130006","No"
"0xce3d704e6c33d3302cba4851dd9e896ab4c9c391","6398.28447929007","No"
"0xcdbc42fffb7e3a02a8846d091439a43e0a22dda3","1620.89873475348","No"
"0xc009208335256cac61d939371cd7ae51b9ab412e","11260.9806835505","No"
"0xd67773eabebb7b312a14ea12e4dbbbf0e9f585ad","2004.79580351089","No"
"0xcedba9089466e4241f5fb3de5adcfa1a51807576","3147.95596381071","No"
"0x0427f3d24023f0e94a27980d1155b9beff8e43b0","6568.9053987378","No"
"0x7fedc67373862ffa24b94c64a2bc32a3c2460cac","4239.41069147357","No"
"0xf46b34477d10f670f617c30093a4ef8b43962344","8531.04597238676","No"
"0xb3a45da22101ca2e0eef57b22e391c100afcad83","8957.5982710061","No"
"0x39219c6a268af2dee086d4946be1a3e0e0afbce9","4265.52298619338","No"
"0xde8763a9efca6dbaed4acd157216666d10ac2d34","78359.766873838","No"
"0x0a906d4be8bb1b413317a6994fc3f697b2c93ba6","13314.4526768501","No"
"0x76ef67dcc1d2d3b5af7e71f372ab5de43915d40f","4184.47804945571","No"
"0xcfc545f76da5712252e6a597f747e0345062886f","2985.86609033537","No"
"0x9959c966c914c869249c1badd0286c3087f7b0cc","1706.20919447735","No"
"0x590f16d1010f0b4361f9042b420e7ac94054a750","45726.406411993","No"
"0x45c8d58afded97923b5367950606ea3b5222a062","12796.5689585801","No"
"0xfaa63b71a75bbd3830365b6ba82b7aa7c7a52f19","17915.1965420122","No"
"0x97fe316f9daccfc0b24573c07fa7ae4b3f1ee190","4208.37350922436","No"
"0x506e4bc9ca8416190ac286c3b9212220e61972f2","4265.52298619338","No"
"0x4045cffc2391082a8959d1aee824b7ec2a2b2299","6083.37536753163","No"
